"Query","Entrez","Symbol","Name","Comment"
"MICAL3","57553","MICAL3","""microtubule associated monooxygenase, calponin and LIM domain containing 3""","1"
"CREBL2","1389","CREBL2","cAMP responsive element binding protein like 2","1"
"HDDC2","51020","HDDC2","HD domain containing 2","1"
"FARSA","2193","FARSA","phenylalanyl-tRNA synthetase subunit alpha","1"
"POMP","51371","POMP","proteasome maturation protein","1"
"KCNQ5","56479","KCNQ5","potassium voltage-gated channel subfamily Q member 5","1"
"EIF4G2","1982","EIF4G2","eukaryotic translation initiation factor 4 gamma 2","1"
"DYNC1LI2","1783","DYNC1LI2","dynein cytoplasmic 1 light intermediate chain 2","1"
"TNKS","8658","TNKS","tankyrase","1"
"FGF14","2259","FGF14","fibroblast growth factor 14","1"
"PITHD1","57095","PITHD1","PITH domain containing 1","1"
"BAG1","573","BAG1","BAG cochaperone 1","1"
"POLR2I","5438","POLR2I","RNA polymerase II subunit I","1"
"HDDC3","374659","HDDC3","HD domain containing 3","1"
"KDM2A","22992","KDM2A","lysine demethylase 2A","1"
"FMN2","56776","FMN2","formin 2","1"
"SRP72","6731","SRP72","signal recognition particle 72","1"
"BRF2","55290","BRF2","BRF2 RNA polymerase III transcription initiation factor subunit","1"
"BAIAP2-DT","440465","BAIAP2-DT","BAIAP2 divergent transcript","1"
"ANKRD26","22852","ANKRD26","ankyrin repeat domain 26","1"
"ELP4","26610","ELP4","elongator acetyltransferase complex subunit 4","1"
"CACNA1B","774","CACNA1B","calcium voltage-gated channel subunit alpha1 B","1"
"XKR6","286046","XKR6","XK related 6","1"
"PFKM","5213","PFKM","""phosphofructokinase, muscle""","1"
"OSBP2","23762","OSBP2","oxysterol binding protein 2","1"
"RPL11","6135","RPL11","ribosomal protein L11","1"
"FAF1","11124","FAF1","Fas associated factor 1","1"
"POLR3H","171568","POLR3H","RNA polymerase III subunit H","1"
"SERINC1","57515","SERINC1","serine incorporator 1","1"
"RPL35A","6165","RPL35A","ribosomal protein L35a","1"
"NEDD8","4738","NEDD8","NEDD8 ubiquitin like modifier","1"
"AGAP1","116987","AGAP1","""ArfGAP with GTPase domain, ankyrin repeat and PH domain 1""","1"
"MAP2K1","5604","MAP2K1","mitogen-activated protein kinase kinase 1","1"
"IDH3B","3420","IDH3B","isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta","1"
"RPL34","6164","RPL34","ribosomal protein L34","1"
"ENO2","2026","ENO2","enolase 2","1"
"SKP1","6500","SKP1","S-phase kinase associated protein 1","1"
"SPOCK1","6695","SPOCK1","""SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1""","1"
"ARHGAP44","9912","ARHGAP44","Rho GTPase activating protein 44","1"
"GMPR2","51292","GMPR2","guanosine monophosphate reductase 2","1"
"NDUFAF8","284184","NDUFAF8","NADH:ubiquinone oxidoreductase complex assembly factor 8","1"
"C11orf80","79703","C11orf80","chromosome 11 open reading frame 80","1"
"C9orf16","79095","C9orf16","chromosome 9 open reading frame 16","1"
"EPB41","2035","EPB41","erythrocyte membrane protein band 4.1","1"
"LCOR","84458","LCOR","ligand dependent nuclear receptor corepressor","1"
"EIF4H","7458","EIF4H","eukaryotic translation initiation factor 4H","1"
"RPTOR","57521","RPTOR","regulatory associated protein of MTOR complex 1","1"
"NCOA1","8648","NCOA1","nuclear receptor coactivator 1","1"
"RAB1B","81876","RAB1B","""RAB1B, member RAS oncogene family""","1"
"BORCS7","119032","BORCS7","BLOC-1 related complex subunit 7","1"
"EHBP1","23301","EHBP1","EH domain binding protein 1","1"
"DANT2","642776","DANT2","""DXZ4 associated non-coding transcript 2, distal""","1"
"LDB2","9079","LDB2","LIM domain binding 2","1"
"HECW1","23072","HECW1","""HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1""","1"
"FTX","100302692","FTX","""FTX transcript, XIST regulator""","1"
"UQCRFS1","7386","UQCRFS1","""ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1""","1"
"RABGAP1L","9910","RABGAP1L","RAB GTPase activating protein 1 like","1"
"PTPN9","5780","PTPN9","protein tyrosine phosphatase non-receptor type 9","1"
"CA10","56934","CA10","carbonic anhydrase 10","1"
"PTPRJ","5795","PTPRJ","protein tyrosine phosphatase receptor type J","1"
"MFSD3","113655","MFSD3","major facilitator superfamily domain containing 3","1"
"AUH","549","AUH","AU RNA binding methylglutaconyl-CoA hydratase","1"
"TOR1A","1861","TOR1A","torsin family 1 member A","1"
"PRKACA","5566","PRKACA","protein kinase cAMP-activated catalytic subunit alpha","1"
"KCNIP3","30818","KCNIP3","potassium voltage-gated channel interacting protein 3","1"
"SDCCAG8","10806","SDCCAG8","serologically defined colon cancer antigen 8","1"
"EGR3","1960","EGR3","early growth response 3","1"
"NCBP2AS2","152217","NCBP2AS2","NCBP2 antisense 2 (head to head)","1"
"IMP4","92856","IMP4","IMP U3 small nucleolar ribonucleoprotein 4","1"
"ATP5MPL","9556","ATP5MPL","ATP synthase membrane subunit 6.8PL","1"
"CCDC115","84317","CCDC115","coiled-coil domain containing 115","1"
"RSL24D1","51187","RSL24D1","ribosomal L24 domain containing 1","1"
"NT5C3B","115024","NT5C3B","""5'-nucleotidase, cytosolic IIIB""","1"
"GRSF1","2926","GRSF1","G-rich RNA sequence binding factor 1","1"
"LDHA","3939","LDHA","lactate dehydrogenase A","1"
"DRAP1","10589","DRAP1","DR1 associated protein 1","1"
"SPCS2","9789","SPCS2","signal peptidase complex subunit 2","1"
"ZNF91","7644","ZNF91","zinc finger protein 91","1"
"CHCHD2","51142","CHCHD2","coiled-coil-helix-coiled-coil-helix domain containing 2","1"
"G3BP2","9908","G3BP2","G3BP stress granule assembly factor 2","1"
"RPS19","6223","RPS19","ribosomal protein S19","1"
"RAD9A","5883","RAD9A","RAD9 checkpoint clamp component A","1"
"CLPTM1L","81037","CLPTM1L","CLPTM1 like","1"
"ARL6IP4","51329","ARL6IP4","ADP ribosylation factor like GTPase 6 interacting protein 4","1"
"TMEM155","132332","TMEM155","transmembrane protein 155","1"
"KDM4C","23081","KDM4C","lysine demethylase 4C","1"
"ACBD6","84320","ACBD6","acyl-CoA binding domain containing 6","1"
"CNDP2","55748","CNDP2","carnosine dipeptidase 2","1"
"C6orf120","387263","C6orf120","chromosome 6 open reading frame 120","1"
"MARK1","4139","MARK1","microtubule affinity regulating kinase 1","1"
"ATXN1","6310","ATXN1","ataxin 1","1"
"NAP1L5","266812","NAP1L5","nucleosome assembly protein 1 like 5","1"
"H3F3B","NA","NA","NA","0"
"DNAJC19","131118","DNAJC19","DnaJ heat shock protein family (Hsp40) member C19","1"
"CALM2","805","CALM2","calmodulin 2","1"
"PRH1","5554","PRH1","proline rich protein HaeIII subfamily 1","1"
"CADPS","8618","CADPS","calcium dependent secretion activator","1"
"ODC1","4953","ODC1","ornithine decarboxylase 1","1"
"NDRG3","57446","NDRG3","NDRG family member 3","1"
"RPL19","6143","RPL19","ribosomal protein L19","1"
"KIZ","55857","KIZ","kizuna centrosomal protein","1"
"NPTN-IT1","101241892","NPTN-IT1","NPTN intronic transcript 1","1"
"PNMA2","10687","PNMA2","PNMA family member 2","1"
"WDR70","55100","WDR70","WD repeat domain 70","1"
"CTXN3","613212","CTXN3","cortexin 3","1"
"MAGI3","260425","MAGI3","""membrane associated guanylate kinase, WW and PDZ domain containing 3""","1"
"CENPX","201254","CENPX","centromere protein X","1"
"CTIF","9811","CTIF","cap binding complex dependent translation initiation factor","1"
"GNG10","2790","GNG10","G protein subunit gamma 10","1"
"GABRB1","2560","GABRB1","gamma-aminobutyric acid type A receptor subunit beta1","1"
"NUDT15","55270","NUDT15","nudix hydrolase 15","1"
"BLOC1S2","282991","BLOC1S2","biogenesis of lysosomal organelles complex 1 subunit 2","1"
"HMGA1","3159","HMGA1","high mobility group AT-hook 1","1"
"JARID2","3720","JARID2","jumonji and AT-rich interaction domain containing 2","1"
"CBARP","255057","CBARP","CACN subunit beta associated regulatory protein","1"
"PDE4D","5144","PDE4D","phosphodiesterase 4D","1"
"SELENOM","140606","SELENOM","selenoprotein M","1"
"MLLT10","8028","MLLT10","MLLT10 histone lysine methyltransferase DOT1L cofactor","1"
"TMEM130","222865","TMEM130","transmembrane protein 130","1"
"XRN1","54464","XRN1","5'-3' exoribonuclease 1","1"
"SRSF3","6428","SRSF3","serine and arginine rich splicing factor 3","1"
"CHCHD7","79145","CHCHD7","coiled-coil-helix-coiled-coil-helix domain containing 7","1"
"C4orf3","401152","C4orf3","chromosome 4 open reading frame 3","1"
"IGIP","492311","IGIP","IgA inducing protein","1"
"TBCK","93627","TBCK","TBC1 domain containing kinase","1"
"PTGES2","80142","PTGES2","prostaglandin E synthase 2","1"
"FAM98A","25940","FAM98A","family with sequence similarity 98 member A","1"
"GPATCH8","23131","GPATCH8","G-patch domain containing 8","1"
"SRXN1","140809","SRXN1","sulfiredoxin 1","1"
"SBF2","81846","SBF2","SET binding factor 2","1"
"DSTN","11034","DSTN","""destrin, actin depolymerizing factor""","1"
"NUP50-DT","100506714","NUP50-DT","NUP50 divergent transcript","1"
"TMEM59","9528","TMEM59","transmembrane protein 59","1"
"SHISA4","149345","SHISA4","shisa family member 4","1"
"RFX7","64864","RFX7","regulatory factor X7","1"
"MOCS3","27304","MOCS3","molybdenum cofactor synthesis 3","1"
"DIP2C","22982","DIP2C","disco interacting protein 2 homolog C","1"
"NDEL1","81565","NDEL1","nudE neurodevelopment protein 1 like 1","1"
"STX8","9482","STX8","syntaxin 8","1"
"AGO3","192669","AGO3","argonaute RISC catalytic component 3","1"
"SCLT1","132320","SCLT1","sodium channel and clathrin linker 1","1"
"ZNF438","220929","ZNF438","zinc finger protein 438","1"
"NEK1","4750","NEK1","NIMA related kinase 1","1"
"ATCAY","85300","ATCAY","ATCAY kinesin light chain interacting caytaxin","1"
"GID8","54994","GID8","GID complex subunit 8 homolog","1"
"ARL8B","55207","ARL8B","ADP ribosylation factor like GTPase 8B","1"
"RPS6KA5","9252","RPS6KA5","ribosomal protein S6 kinase A5","1"
"ATP8A2","51761","ATP8A2","ATPase phospholipid transporting 8A2","1"
"FAM171A1","221061","FAM171A1","family with sequence similarity 171 member A1","1"
"ATP6V1G1","9550","ATP6V1G1","ATPase H+ transporting V1 subunit G1","1"
"RPS18","6222","RPS18","ribosomal protein S18","1"
"MAP6D1","79929","MAP6D1","MAP6 domain containing 1","1"
"CCDC184","387856","CCDC184","coiled-coil domain containing 184","1"
"ZNF385B","151126","ZNF385B","zinc finger protein 385B","1"
"AMBRA1","55626","AMBRA1","autophagy and beclin 1 regulator 1","1"
"COX11","1353","COX11","cytochrome c oxidase copper chaperone COX11","1"
"SNHG15","285958","SNHG15","small nucleolar RNA host gene 15","1"
"CFL2","1073","CFL2","cofilin 2","1"
"KCNIP4","80333","KCNIP4","potassium voltage-gated channel interacting protein 4","1"
"SLU7","10569","SLU7","""SLU7 homolog, splicing factor""","1"
"AFF1","4299","AFF1","AF4/FMR2 family member 1","1"
"TTLL5","23093","TTLL5","tubulin tyrosine ligase like 5","1"
"RAB6B","51560","RAB6B","""RAB6B, member RAS oncogene family""","1"
"JAM3","83700","JAM3","junctional adhesion molecule 3","1"
"EXOC4","60412","EXOC4","exocyst complex component 4","1"
"ACLY","47","ACLY","ATP citrate lyase","1"
"TOMM6","100188893","TOMM6","translocase of outer mitochondrial membrane 6","1"
"ATP6V1C1","528","ATP6V1C1","ATPase H+ transporting V1 subunit C1","1"
"FTL","2512","FTL","ferritin light chain","1"
"ZSWIM5","57643","ZSWIM5","zinc finger SWIM-type containing 5","1"
"KIAA0586","9786","KIAA0586","KIAA0586","1"
"TOMM70","9868","TOMM70","translocase of outer mitochondrial membrane 70","1"
"ABLIM1","3983","ABLIM1","actin binding LIM protein 1","1"
"JAKMIP2","9832","JAKMIP2","janus kinase and microtubule interacting protein 2","1"
"SGSM1","129049","SGSM1","small G protein signaling modulator 1","1"
"SPECC1","92521","SPECC1","sperm antigen with calponin homology and coiled-coil domains 1","1"
"RDH14","57665","RDH14","retinol dehydrogenase 14","1"
"RAB11FIP3","9727","RAB11FIP3","RAB11 family interacting protein 3","1"
"CYTH3","9265","CYTH3","cytohesin 3","1"
"C1orf21","81563","C1orf21","chromosome 1 open reading frame 21","1"
"MAP2K5","5607","MAP2K5","mitogen-activated protein kinase kinase 5","1"
"OST4","100128731","OST4","""oligosaccharyltransferase complex subunit 4, non-catalytic""","1"
"RPS21","6227","RPS21","ribosomal protein S21","1"
"RIMS2","9699","RIMS2","regulating synaptic membrane exocytosis 2","1"
"PCSK2","5126","PCSK2","proprotein convertase subtilisin/kexin type 2","1"
"OSBPL6","114880","OSBPL6","oxysterol binding protein like 6","1"
"KSR2","283455","KSR2","kinase suppressor of ras 2","1"
"UBN2","254048","UBN2","ubinuclein 2","1"
"EMC10","284361","EMC10","ER membrane protein complex subunit 10","1"
"CDC42BPA","8476","CDC42BPA","CDC42 binding protein kinase alpha","1"
"TCF20","6942","TCF20","transcription factor 20","1"
"ALMS1","7840","ALMS1","ALMS1 centrosome and basal body associated protein","1"
"NAV3","89795","NAV3","neuron navigator 3","1"
"FMN1","342184","FMN1","formin 1","1"
"NFATC3","4775","NFATC3","nuclear factor of activated T cells 3","1"
"RPL9","6133","RPL9","ribosomal protein L9","1"
"RPL23A","6147","RPL23A","ribosomal protein L23a","1"
"PRPS1","5631","PRPS1","phosphoribosyl pyrophosphate synthetase 1","1"
"PACS1","55690","PACS1","phosphofurin acidic cluster sorting protein 1","1"
"ASPHD1","253982","ASPHD1","aspartate beta-hydroxylase domain containing 1","1"
"BHLHE41","79365","BHLHE41","basic helix-loop-helix family member e41","1"
"MAP1LC3A","84557","MAP1LC3A","microtubule associated protein 1 light chain 3 alpha","1"
"COPS8","10920","COPS8","COP9 signalosome subunit 8","1"
"KCNMA1","3778","KCNMA1","potassium calcium-activated channel subfamily M alpha 1","1"
"ERH","2079","ERH","ERH mRNA splicing and mitosis factor","1"
"DZIP1","22873","DZIP1","DAZ interacting zinc finger protein 1","1"
"RPL22","6146","RPL22","ribosomal protein L22","1"
"DST","667","DST","dystonin","1"
"RNF180","285671","RNF180","ring finger protein 180","1"
"RPS7","6201","RPS7","ribosomal protein S7","1"
"SMG6","23293","SMG6","SMG6 nonsense mediated mRNA decay factor","1"
"PLA2R1","22925","PLA2R1","phospholipase A2 receptor 1","1"
"UBXN1","51035","UBXN1","UBX domain protein 1","1"
"XYLT1","64131","XYLT1","xylosyltransferase 1","1"
"KIF16B","55614","KIF16B","kinesin family member 16B","1"
"PELI3","246330","PELI3","pellino E3 ubiquitin protein ligase family member 3","1"
"TUSC1","286319","TUSC1","tumor suppressor candidate 1","1"
"TPI1","7167","TPI1","triosephosphate isomerase 1","1"
"TPST1","8460","TPST1","tyrosylprotein sulfotransferase 1","1"
"WIPI2","26100","WIPI2","""WD repeat domain, phosphoinositide interacting 2""","1"
"CDC37","11140","CDC37","cell division cycle 37","1"
"SLC9A9","285195","SLC9A9","solute carrier family 9 member A9","1"
"JMJD1C","221037","JMJD1C","jumonji domain containing 1C","1"
"BEX5","340542","BEX5","brain expressed X-linked 5","1"
"FEN1","2237","FEN1","flap structure-specific endonuclease 1","1"
"EXT1","2131","EXT1","exostosin glycosyltransferase 1","1"
"RPL13","6137","RPL13","ribosomal protein L13","1"
"ATXN7","6314","ATXN7","ataxin 7","1"
"ZNF652","22834","ZNF652","zinc finger protein 652","1"
"LRRC4C","57689","LRRC4C","leucine rich repeat containing 4C","1"
"SYP","6855","SYP","synaptophysin","1"
"ZCCHC7","84186","ZCCHC7","zinc finger CCHC-type containing 7","1"
"MEF2D","4209","MEF2D","myocyte enhancer factor 2D","1"
"NACAD","23148","NACAD","NAC alpha domain containing","1"
"BICD1","636","BICD1","BICD cargo adaptor 1","1"
"PCMT1","5110","PCMT1","protein-L-isoaspartate (D-aspartate) O-methyltransferase","1"
"ANKIB1","54467","ANKIB1","ankyrin repeat and IBR domain containing 1","1"
"RFK","55312","RFK","riboflavin kinase","1"
"MICOS10","440574","MICOS10","mitochondrial contact site and cristae organizing system subunit 10","1"
"SLC35B4","84912","SLC35B4","solute carrier family 35 member B4","1"
"CUEDC2","79004","CUEDC2","CUE domain containing 2","1"
"RNF24","11237","RNF24","ring finger protein 24","1"
"KIAA1958","158405","KIAA1958","KIAA1958","1"
"LARP6","55323","LARP6","""La ribonucleoprotein 6, translational regulator""","1"
"CDK8","1024","CDK8","cyclin dependent kinase 8","1"
"MED13L","23389","MED13L","mediator complex subunit 13L","1"
"PEG13","359809","PEG13","paternally expressed 13","1"
"APEX1","328","APEX1","apurinic/apyrimidinic endodeoxyribonuclease 1","1"
"NSG2","51617","NSG2","neuronal vesicle trafficking associated 2","1"
"SEZ6L2","26470","SEZ6L2","seizure related 6 homolog like 2","1"
"PPP3CC","5533","PPP3CC","protein phosphatase 3 catalytic subunit gamma","1"
"FHOD3","80206","FHOD3","formin homology 2 domain containing 3","1"
"POLR2E","5434","POLR2E","RNA polymerase II subunit E","1"
"CHP1","11261","CHP1","calcineurin like EF-hand protein 1","1"
"SSNA1","8636","SSNA1","SS nuclear autoantigen 1","1"
"EXOC2","55770","EXOC2","exocyst complex component 2","1"
"NFKB1","4790","NFKB1","nuclear factor kappa B subunit 1","1"
"DENND4A","10260","DENND4A","DENN domain containing 4A","1"
"KAZN","23254","KAZN","""kazrin, periplakin interacting protein""","1"
"ACP2","53","ACP2","""acid phosphatase 2, lysosomal""","1"
"SOWAHB","345079","SOWAHB","sosondowah ankyrin repeat domain family member B","1"
"HERPUD1","9709","HERPUD1","homocysteine inducible ER protein with ubiquitin like domain 1","1"
"RAB11FIP5","26056","RAB11FIP5","RAB11 family interacting protein 5","1"
"EMSY","56946","EMSY","""EMSY transcriptional repressor, BRCA2 interacting""","1"
"NSD1","64324","NSD1","nuclear receptor binding SET domain protein 1","1"
"RALGAPA2","57186","RALGAPA2","Ral GTPase activating protein catalytic subunit alpha 2","1"
"FUT8","2530","FUT8","fucosyltransferase 8","1"
"RER1","11079","RER1","retention in endoplasmic reticulum sorting receptor 1","1"
"LARGE1","9215","LARGE1","LARGE xylosyl- and glucuronyltransferase 1","1"
"JAZF1","221895","JAZF1","JAZF zinc finger 1","1"
"CDH18","1016","CDH18","cadherin 18","1"
"MAK16","84549","MAK16","MAK16 homolog","1"
"MANBAL","63905","MANBAL","mannosidase beta like","1"
"BTBD9","114781","BTBD9","BTB domain containing 9","1"
"TMSB4X","7114","TMSB4X","thymosin beta 4 X-linked","1"
"MYDGF","56005","MYDGF","myeloid derived growth factor","1"
"ERP44","23071","ERP44","endoplasmic reticulum protein 44","1"
"TMEM117","84216","TMEM117","transmembrane protein 117","1"
"TMEM108","66000","TMEM108","transmembrane protein 108","1"
"STAG1","10274","STAG1","stromal antigen 1","1"
"PCCA","5095","PCCA","propionyl-CoA carboxylase subunit alpha","1"
"SNRPD1","6632","SNRPD1","small nuclear ribonucleoprotein D1 polypeptide","1"
"CHSY3","337876","CHSY3","chondroitin sulfate synthase 3","1"
"MYL6B","140465","MYL6B","myosin light chain 6B","1"
"COA8","84334","COA8","cytochrome c oxidase assembly factor 8","1"
"IRAK1BP1","134728","IRAK1BP1","interleukin 1 receptor associated kinase 1 binding protein 1","1"
"TRIO","7204","TRIO","trio Rho guanine nucleotide exchange factor","1"
"IQCJ-SCHIP1","100505385","IQCJ-SCHIP1","IQCJ-SCHIP1 readthrough","1"
