NAME	TITLE	SCORE	
MRPS18B	mitochondrial ribosomal protein S18B [Source:HGNC Symbol;Acc:HGNC:14516]	1.07718	
CCT4	chaperonin containing TCP1 subunit 4 [Source:HGNC Symbol;Acc:HGNC:1617]	1.0765098	
TXNDC17	thioredoxin domain containing 17 [Source:HGNC Symbol;Acc:HGNC:28218]	1.0762141	
UQCR10	ubiquinol-cytochrome c reductase, complex III subunit X [Source:HGNC Symbol;Acc:HGNC:30863]	1.0760661	
RILP	Rab interacting lysosomal protein [Source:HGNC Symbol;Acc:HGNC:30266]	1.0751253	
GHRLOS	ghrelin opposite strand/antisense RNA [Source:HGNC Symbol;Acc:HGNC:33885]	1.073481	
ATP5F1A	ATP synthase F1 subunit alpha [Source:HGNC Symbol;Acc:HGNC:823]	1.0729693	
REXO4	REX4 homolog, 3'-5' exonuclease [Source:HGNC Symbol;Acc:HGNC:12820]	1.0716085	
SPIN4	spindlin family member 4 [Source:HGNC Symbol;Acc:HGNC:27040]	1.0703955	
ZNF880	zinc finger protein 880 [Source:HGNC Symbol;Acc:HGNC:37249]	1.0701551	
TCIM	transcriptional and immune response regulator [Source:HGNC Symbol;Acc:HGNC:1357]	1.0699836	
GADD45B	growth arrest and DNA damage inducible beta [Source:HGNC Symbol;Acc:HGNC:4096]	1.0678123	
EXOSC5	exosome component 5 [Source:HGNC Symbol;Acc:HGNC:24662]	1.0674567	
RBM43	RNA binding motif protein 43 [Source:HGNC Symbol;Acc:HGNC:24790]	1.0668709	
GRM8	glutamate metabotropic receptor 8 [Source:HGNC Symbol;Acc:HGNC:4600]	1.0660771	
CPEB2-DT	CPEB2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:49082]	1.0643941	
MRPS17	mitochondrial ribosomal protein S17 [Source:HGNC Symbol;Acc:HGNC:14047]	1.0625461	
TRAPPC5	trafficking protein particle complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:23067]	1.0610081	
REPIN1	replication initiator 1 [Source:HGNC Symbol;Acc:HGNC:17922]	1.0593213	
SLC25A3	solute carrier family 25 member 3 [Source:HGNC Symbol;Acc:HGNC:10989]	1.0582602	
IQCN	IQ motif containing N [Source:HGNC Symbol;Acc:HGNC:29350]	1.0570552	
PCDHA9	protocadherin alpha 9 [Source:HGNC Symbol;Acc:HGNC:8675]	1.0570394	
ASAH1	N-acylsphingosine amidohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:735]	1.0535486	
SURF6	surfeit 6 [Source:HGNC Symbol;Acc:HGNC:11478]	1.0529102	
BBLN	bublin coiled coil protein [Source:HGNC Symbol;Acc:HGNC:17823]	1.0522081	
TUBA4A	tubulin alpha 4a [Source:HGNC Symbol;Acc:HGNC:12407]	1.0520966	
MFSD3	major facilitator superfamily domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25157]	1.0503699	
UBC	ubiquitin C [Source:HGNC Symbol;Acc:HGNC:12468]	1.0503396	
GPX4	glutathione peroxidase 4 [Source:HGNC Symbol;Acc:HGNC:4556]	1.0499674	
EIF1AY	eukaryotic translation initiation factor 1A Y-linked [Source:HGNC Symbol;Acc:HGNC:3252]	1.0482447	
SPEF1	sperm flagellar 1 [Source:HGNC Symbol;Acc:HGNC:15874]	1.0469214	
HDDC3	HD domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30522]	1.0461992	
CHMP2A	charged multivesicular body protein 2A [Source:HGNC Symbol;Acc:HGNC:30216]	1.0454485	
PPP1R3C	protein phosphatase 1 regulatory subunit 3C [Source:HGNC Symbol;Acc:HGNC:9293]	1.044736	
CCNQ	cyclin Q [Source:HGNC Symbol;Acc:HGNC:28434]	1.0439484	
STMN1	stathmin 1 [Source:HGNC Symbol;Acc:HGNC:6510]	1.0427387	
XRCC6	X-ray repair cross complementing 6 [Source:HGNC Symbol;Acc:HGNC:4055]	1.040605	
MDH2	malate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:6971]	1.0399181	
UBL5	ubiquitin like 5 [Source:HGNC Symbol;Acc:HGNC:13736]	1.0369703	
PRELID1	PRELI domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30255]	1.0368459	
EMC6	ER membrane protein complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:28430]	1.0366989	
SYP	synaptophysin [Source:HGNC Symbol;Acc:HGNC:11506]	1.0354507	
SSR4	signal sequence receptor subunit 4 [Source:HGNC Symbol;Acc:HGNC:11326]	1.0343418	
TMEM141	transmembrane protein 141 [Source:HGNC Symbol;Acc:HGNC:28211]	1.0330517	
FITM2	fat storage inducing transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:16135]	1.0315114	
CHCHD1	coiled-coil-helix-coiled-coil-helix domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23518]	1.0310886	
KPNA2	karyopherin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6395]	1.0299137	
NDUFS5	NADH:ubiquinone oxidoreductase subunit S5 [Source:HGNC Symbol;Acc:HGNC:7712]	1.0281758	
CDR1	cerebellar degeneration related 1 [Source:HGNC Symbol;Acc:HGNC:1798]	1.0278457	
UFC1	ubiquitin-fold modifier conjugating enzyme 1 [Source:HGNC Symbol;Acc:HGNC:26941]	1.0271518	
UCP3	uncoupling protein 3 [Source:HGNC Symbol;Acc:HGNC:12519]	1.0263015	
TRMT11	tRNA methyltransferase 11 homolog [Source:HGNC Symbol;Acc:HGNC:21080]	1.0229056	
BRK1	BRICK1 subunit of SCAR/WAVE actin nucleating complex [Source:HGNC Symbol;Acc:HGNC:23057]	1.0222563	
EXOSC4	exosome component 4 [Source:HGNC Symbol;Acc:HGNC:18189]	1.0193112	
MACROD2	mono-ADP ribosylhydrolase 2 [Source:HGNC Symbol;Acc:HGNC:16126]	1.0193028	
EEF1B2	eukaryotic translation elongation factor 1 beta 2 [Source:HGNC Symbol;Acc:HGNC:3208]	1.0182172	
CALY	calcyon neuron specific vesicular protein [Source:HGNC Symbol;Acc:HGNC:17938]	1.0178424	
IRF3	interferon regulatory factor 3 [Source:HGNC Symbol;Acc:HGNC:6118]	1.0177959	
ACP2	acid phosphatase 2, lysosomal [Source:HGNC Symbol;Acc:HGNC:123]	1.0174849	
OTOGL	otogelin like [Source:HGNC Symbol;Acc:HGNC:26901]	1.0174848	
PSMC1	proteasome 26S subunit, ATPase 1 [Source:HGNC Symbol;Acc:HGNC:9547]	1.0174176	
SH2B2	SH2B adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:17381]	1.0172571	
STAR	steroidogenic acute regulatory protein [Source:HGNC Symbol;Acc:HGNC:11359]	1.0159327	
TOP3B	DNA topoisomerase III beta [Source:HGNC Symbol;Acc:HGNC:11993]	1.0119592	
ZMYM4	zinc finger MYM-type containing 4 [Source:HGNC Symbol;Acc:HGNC:13055]	1.0107795	
MED7	mediator complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:2378]	1.0101943	
FJX1	four-jointed box kinase 1 [Source:HGNC Symbol;Acc:HGNC:17166]	1.0093343	
SF3B5	splicing factor 3b subunit 5 [Source:HGNC Symbol;Acc:HGNC:21083]	1.008662	
BCL2L11	BCL2 like 11 [Source:HGNC Symbol;Acc:HGNC:994]	1.0083791	
MRPL40	mitochondrial ribosomal protein L40 [Source:HGNC Symbol;Acc:HGNC:14491]	1.0075648	
AP1S1	adaptor related protein complex 1 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:559]	1.0045089	
NAA38	N-alpha-acetyltransferase 38, NatC auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:28212]	1.004244	
PIK3C2B	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta [Source:HGNC Symbol;Acc:HGNC:8972]	1.0029049	
OAZ2	ornithine decarboxylase antizyme 2 [Source:HGNC Symbol;Acc:HGNC:8096]	1.0024753	
NEDD8	NEDD8 ubiquitin like modifier [Source:HGNC Symbol;Acc:HGNC:7732]	0.9969934	
MIF	macrophage migration inhibitory factor [Source:HGNC Symbol;Acc:HGNC:7097]	0.99493235	
ATOX1	antioxidant 1 copper chaperone [Source:HGNC Symbol;Acc:HGNC:798]	0.9943214	
NUDT12	nudix hydrolase 12 [Source:HGNC Symbol;Acc:HGNC:18826]	0.9936436	
PHLDB3	pleckstrin homology like domain family B member 3 [Source:HGNC Symbol;Acc:HGNC:30499]	0.99247175	
OR2L5	olfactory receptor family 2 subfamily L member 5 [Source:HGNC Symbol;Acc:HGNC:15011]	0.9924549	
SLC35A4	solute carrier family 35 member A4 [Source:HGNC Symbol;Acc:HGNC:20753]	0.9917955	
UQCRFS1	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:12587]	0.99053854	
TYR	tyrosinase [Source:HGNC Symbol;Acc:HGNC:12442]	0.9898137	
INSM1	INSM transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:6090]	0.98877937	
SRP14	signal recognition particle 14 [Source:HGNC Symbol;Acc:HGNC:11299]	0.98546207	
GOT1	glutamic-oxaloacetic transaminase 1 [Source:HGNC Symbol;Acc:HGNC:4432]	0.98529285	
LIN7B	lin-7 homolog B, crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:17788]	0.98266244	
SCIMP	SLP adaptor and CSK interacting membrane protein [Source:HGNC Symbol;Acc:HGNC:33504]	0.98258424	
FAM242A	family with sequence similarity 242 member A [Source:HGNC Symbol;Acc:HGNC:51597]	0.98214996	
DHRS7	dehydrogenase/reductase 7 [Source:HGNC Symbol;Acc:HGNC:21524]	0.98118657	
TSIX	TSIX transcript, XIST antisense RNA [Source:HGNC Symbol;Acc:HGNC:12377]	0.9810119	
OR2M2	olfactory receptor family 2 subfamily M member 2 [Source:HGNC Symbol;Acc:HGNC:8268]	0.97952294	
NDUFA1	NADH:ubiquinone oxidoreductase subunit A1 [Source:HGNC Symbol;Acc:HGNC:7683]	0.97885025	
SNU13	small nuclear ribonucleoprotein 13 [Source:HGNC Symbol;Acc:HGNC:7819]	0.97682726	
ROMO1	reactive oxygen species modulator 1 [Source:HGNC Symbol;Acc:HGNC:16185]	0.9767494	
POU2F2	POU class 2 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9213]	0.9761282	
LMF1	lipase maturation factor 1 [Source:HGNC Symbol;Acc:HGNC:14154]	0.9749923	
GPS1	G protein pathway suppressor 1 [Source:HGNC Symbol;Acc:HGNC:4549]	0.9747643	
ATP5MK	ATP synthase membrane subunit k [Source:HGNC Symbol;Acc:HGNC:30889]	0.97377366	
TIMM8B	translocase of inner mitochondrial membrane 8 homolog B [Source:HGNC Symbol;Acc:HGNC:11818]	0.9732847	
B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:15683]	0.9731972	
GPN3	GPN-loop GTPase 3 [Source:HGNC Symbol;Acc:HGNC:30186]	0.97309935	
ASB18	ankyrin repeat and SOCS box containing 18 [Source:HGNC Symbol;Acc:HGNC:19770]	0.9717768	
TIMM13	translocase of inner mitochondrial membrane 13 [Source:HGNC Symbol;Acc:HGNC:11816]	0.97128105	
CKB	creatine kinase B [Source:HGNC Symbol;Acc:HGNC:1991]	0.97009504	
FAM241B	family with sequence similarity 241 member B [Source:HGNC Symbol;Acc:HGNC:23519]	0.96964896	
TRAPPC2L	trafficking protein particle complex subunit 2L [Source:HGNC Symbol;Acc:HGNC:30887]	0.9670097	
IGFBP2	insulin like growth factor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:5471]	0.9653516	
GLI4	GLI family zinc finger 4 [Source:HGNC Symbol;Acc:HGNC:4320]	0.9632415	
EDN1	endothelin 1 [Source:HGNC Symbol;Acc:HGNC:3176]	0.96319634	
MYL12B	myosin light chain 12B [Source:HGNC Symbol;Acc:HGNC:29827]	0.96255606	
PXN	paxillin [Source:HGNC Symbol;Acc:HGNC:9718]	0.95995957	
CHURC1	churchill domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20099]	0.9594149	
ANTKMT	adenine nucleotide translocase lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:14152]	0.95815027	
FAM50B	family with sequence similarity 50 member B [Source:HGNC Symbol;Acc:HGNC:18789]	0.9580053	
HINT3	histidine triad nucleotide binding protein 3 [Source:HGNC Symbol;Acc:HGNC:18468]	0.95632255	
MANBAL	mannosidase beta like [Source:HGNC Symbol;Acc:HGNC:15799]	0.9560175	
L3MBTL1	L3MBTL histone methyl-lysine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:15905]	0.95567936	
PRAF2	PRA1 domain family member 2 [Source:HGNC Symbol;Acc:HGNC:28911]	0.95526147	
CLEC2D	C-type lectin domain family 2 member D [Source:HGNC Symbol;Acc:HGNC:14351]	0.95486844	
SCYL1	SCY1 like pseudokinase 1 [Source:HGNC Symbol;Acc:HGNC:14372]	0.953437	
DERL1	derlin 1 [Source:HGNC Symbol;Acc:HGNC:28454]	0.951856	
LRPAP1	LDL receptor related protein associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6701]	0.95173377	
ATP6V1D	ATPase H+ transporting V1 subunit D [Source:HGNC Symbol;Acc:HGNC:13527]	0.9511742	
PPIB	peptidylprolyl isomerase B [Source:HGNC Symbol;Acc:HGNC:9255]	0.95052034	
ZNRD2	zinc ribbon domain containing 2 [Source:HGNC Symbol;Acc:HGNC:11328]	0.94916546	
SPARCL1	SPARC like 1 [Source:HGNC Symbol;Acc:HGNC:11220]	0.94797224	
CRTC2	CREB regulated transcription coactivator 2 [Source:HGNC Symbol;Acc:HGNC:27301]	0.9471882	
GAS8	growth arrest specific 8 [Source:HGNC Symbol;Acc:HGNC:4166]	0.9440425	
MRPS6	mitochondrial ribosomal protein S6 [Source:HGNC Symbol;Acc:HGNC:14051]	0.9432638	
TCEAL8	transcription elongation factor A like 8 [Source:HGNC Symbol;Acc:HGNC:28683]	0.94304055	
MDH1	malate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:6970]	0.94303674	
PLEKHH1	pleckstrin homology, MyTH4 and FERM domain containing H1 [Source:HGNC Symbol;Acc:HGNC:17733]	0.9404275	
IMP4	IMP U3 small nucleolar ribonucleoprotein 4 [Source:HGNC Symbol;Acc:HGNC:30856]	0.94039464	
RAB5IF	RAB5 interacting factor [Source:HGNC Symbol;Acc:HGNC:15870]	0.93941486	
CASP8	caspase 8 [Source:HGNC Symbol;Acc:HGNC:1509]	0.9393439	
NDUFA4	NDUFA4 mitochondrial complex associated [Source:HGNC Symbol;Acc:HGNC:7687]	0.93879926	
LKAAEAR1	LKAAEAR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:33718]	0.93798757	
HSD17B1	hydroxysteroid 17-beta dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:5210]	0.93720686	
CAPN14	calpain 14 [Source:HGNC Symbol;Acc:HGNC:16664]	0.9365961	
ITM2C	integral membrane protein 2C [Source:HGNC Symbol;Acc:HGNC:6175]	0.9361537	
CBLB	Cbl proto-oncogene B [Source:HGNC Symbol;Acc:HGNC:1542]	0.9344957	
FAM81B	family with sequence similarity 81 member B [Source:HGNC Symbol;Acc:HGNC:26335]	0.93392015	
TAF13	TATA-box binding protein associated factor 13 [Source:HGNC Symbol;Acc:HGNC:11546]	0.93380946	
DNAJC8	DnaJ heat shock protein family (Hsp40) member C8 [Source:HGNC Symbol;Acc:HGNC:15470]	0.9336897	
MED10	mediator complex subunit 10 [Source:HGNC Symbol;Acc:HGNC:28760]	0.93343157	
ATP5PB	ATP synthase peripheral stalk-membrane subunit b [Source:HGNC Symbol;Acc:HGNC:840]	0.9320324	
RNF141	ring finger protein 141 [Source:HGNC Symbol;Acc:HGNC:21159]	0.9315106	
NLE1	notchless homolog 1 [Source:HGNC Symbol;Acc:HGNC:19889]	0.9311959	
VDAC1	voltage dependent anion channel 1 [Source:HGNC Symbol;Acc:HGNC:12669]	0.9298414	
DRAIC	downregulated RNA in cancer, inhibitor of cell invasion and migration [Source:HGNC Symbol;Acc:HGNC:27082]	0.92966586	
AP2M1	adaptor related protein complex 2 subunit mu 1 [Source:HGNC Symbol;Acc:HGNC:564]	0.9295641	
NICOL1	NELL2 interacting cell ontogeny regulator 1 [Source:HGNC Symbol;Acc:HGNC:34437]	0.92733806	
GZF1	GDNF inducible zinc finger protein 1 [Source:HGNC Symbol;Acc:HGNC:15808]	0.92715394	
COX7A1	cytochrome c oxidase subunit 7A1 [Source:HGNC Symbol;Acc:HGNC:2287]	0.92669773	
NPFF	neuropeptide FF-amide peptide precursor [Source:HGNC Symbol;Acc:HGNC:7901]	0.92530125	
LSM4	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17259]	0.9235103	
GARIN2	golgi associated RAB2 interactor family member 2 [Source:HGNC Symbol;Acc:HGNC:20101]	0.922036	
PHB1	prohibitin 1 [Source:HGNC Symbol;Acc:HGNC:8912]	0.9205443	
YBX3	Y-box binding protein 3 [Source:HGNC Symbol;Acc:HGNC:2428]	0.91873085	
ARMCX3	armadillo repeat containing X-linked 3 [Source:HGNC Symbol;Acc:HGNC:24065]	0.9185992	
SURF1	SURF1 cytochrome c oxidase assembly factor [Source:HGNC Symbol;Acc:HGNC:11474]	0.9184767	
TNNI3K	TNNI3 interacting kinase [Source:HGNC Symbol;Acc:HGNC:19661]	0.9180367	
SNAPC2	small nuclear RNA activating complex polypeptide 2 [Source:HGNC Symbol;Acc:HGNC:11135]	0.9179438	
RNF169	ring finger protein 169 [Source:HGNC Symbol;Acc:HGNC:26961]	0.91340154	
ATP6V1F	ATPase H+ transporting V1 subunit F [Source:HGNC Symbol;Acc:HGNC:16832]	0.91305584	
HACD4	3-hydroxyacyl-CoA dehydratase 4 [Source:HGNC Symbol;Acc:HGNC:20920]	0.9125491	
NMT2	N-myristoyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:7858]	0.91234463	
DMD	dystrophin [Source:HGNC Symbol;Acc:HGNC:2928]	0.91214496	
BEX3	brain expressed X-linked 3 [Source:HGNC Symbol;Acc:HGNC:13388]	0.91165644	
GARIN5A	golgi associated RAB2 interactor 5A [Source:HGNC Symbol;Acc:HGNC:25107]	0.91124547	
RPS17	ribosomal protein S17 [Source:HGNC Symbol;Acc:HGNC:10397]	0.91097814	
PSMA4	proteasome 20S subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:9533]	0.91017705	
AP2S1	adaptor related protein complex 2 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:565]	0.910143	
PFKM	phosphofructokinase, muscle [Source:HGNC Symbol;Acc:HGNC:8877]	0.9097329	
ARFIP2	ADP ribosylation factor interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:17160]	0.90868735	
ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide [Source:HGNC Symbol;Acc:HGNC:253]	0.90577435	
STIP1	stress induced phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11387]	0.9027835	
C1QTNF4	C1q and TNF related 4 [Source:HGNC Symbol;Acc:HGNC:14346]	0.90207213	
BUD31	BUD31 homolog [Source:HGNC Symbol;Acc:HGNC:29629]	0.8994421	
ASMTL	acetylserotonin O-methyltransferase like [Source:HGNC Symbol;Acc:HGNC:751]	0.89815634	
TSR3	TSR3 ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:14175]	0.8970211	
MISFA	mitochondrial sheath formation associated [Source:HGNC Symbol;Acc:HGNC:44122]	0.89650047	
ZFTRAF1	zinc finger TRAF-type containing 1 [Source:HGNC Symbol;Acc:HGNC:17806]	0.8955838	
ADK	adenosine kinase [Source:HGNC Symbol;Acc:HGNC:257]	0.8947904	
FFAR4	free fatty acid receptor 4 [Source:HGNC Symbol;Acc:HGNC:19061]	0.89318234	
GKAP1	G kinase anchoring protein 1 [Source:HGNC Symbol;Acc:HGNC:17496]	0.89265597	
WDR24	WD repeat domain 24 [Source:HGNC Symbol;Acc:HGNC:20852]	0.8921201	
STARD3NL	STARD3 N-terminal like [Source:HGNC Symbol;Acc:HGNC:19169]	0.8920384	
COQ10B	coenzyme Q10B [Source:HGNC Symbol;Acc:HGNC:25819]	0.8901313	
LHFPL6	LHFPL tetraspan subfamily member 6 [Source:HGNC Symbol;Acc:HGNC:6586]	0.8889658	
HLA-DPB1	major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]	0.8885591	
UBL7	ubiquitin like 7 [Source:HGNC Symbol;Acc:HGNC:28221]	0.8879645	
FSTL5	follistatin like 5 [Source:HGNC Symbol;Acc:HGNC:21386]	0.8873882	
CCDC184	coiled-coil domain containing 184 [Source:HGNC Symbol;Acc:HGNC:33749]	0.8870341	
SPRED3	sprouty related EVH1 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:31041]	0.886882	
ZBTB21	zinc finger and BTB domain containing 21 [Source:HGNC Symbol;Acc:HGNC:13083]	0.8852146	
SUPT4H1	SPT4 homolog, DSIF elongation factor subunit [Source:HGNC Symbol;Acc:HGNC:11467]	0.88386554	
DUSP1	dual specificity phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3064]	0.8837343	
ALKBH7	alkB homolog 7 [Source:HGNC Symbol;Acc:HGNC:21306]	0.88347954	
NMNAT1	nicotinamide nucleotide adenylyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17877]	0.88347274	
ESYT1	extended synaptotagmin 1 [Source:HGNC Symbol;Acc:HGNC:29534]	0.882871	
TUBB2A	tubulin beta 2A class IIa [Source:HGNC Symbol;Acc:HGNC:12412]	0.8826088	
SULT1A2	sulfotransferase family 1A member 2 [Source:HGNC Symbol;Acc:HGNC:11454]	0.8817014	
XRCC3	X-ray repair cross complementing 3 [Source:HGNC Symbol;Acc:HGNC:12830]	0.880543	
MRPL14	mitochondrial ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:14279]	0.88041097	
KRTCAP2	keratinocyte associated protein 2 [Source:HGNC Symbol;Acc:HGNC:28942]	0.8802173	
KCNT2	potassium sodium-activated channel subfamily T member 2 [Source:HGNC Symbol;Acc:HGNC:18866]	0.8797462	
ATP5MC3	ATP synthase membrane subunit c locus 3 [Source:HGNC Symbol;Acc:HGNC:843]	0.8793416	
NDUFB2	NADH:ubiquinone oxidoreductase subunit B2 [Source:HGNC Symbol;Acc:HGNC:7697]	0.87843925	
PANK4	pantothenate kinase 4 (inactive) [Source:HGNC Symbol;Acc:HGNC:19366]	0.8768837	
PCDHB7	protocadherin beta 7 [Source:HGNC Symbol;Acc:HGNC:8692]	0.87647814	
SLC11A1	solute carrier family 11 member 1 [Source:HGNC Symbol;Acc:HGNC:10907]	0.875824	
RER1	retention in endoplasmic reticulum sorting receptor 1 [Source:HGNC Symbol;Acc:HGNC:30309]	0.875638	
ADAMTS13	ADAM metallopeptidase with thrombospondin type 1 motif 13 [Source:HGNC Symbol;Acc:HGNC:1366]	0.875044	
ZNF830	zinc finger protein 830 [Source:HGNC Symbol;Acc:HGNC:28291]	0.8732565	
SP140	SP140 nuclear body protein [Source:HGNC Symbol;Acc:HGNC:17133]	0.8726441	
R3HCC1	R3H domain and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:27329]	0.87231284	
ELOC	elongin C [Source:HGNC Symbol;Acc:HGNC:11617]	0.87221587	
RHOJ	ras homolog family member J [Source:HGNC Symbol;Acc:HGNC:688]	0.8721153	
ERLEC1	endoplasmic reticulum lectin 1 [Source:HGNC Symbol;Acc:HGNC:25222]	0.8719218	
TTLL7-IT1	TTLL7 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41486]	0.8712624	
CBR1	carbonyl reductase 1 [Source:HGNC Symbol;Acc:HGNC:1548]	0.8712414	
WNT2B	Wnt family member 2B [Source:HGNC Symbol;Acc:HGNC:12781]	0.8678163	
DDX24	DEAD-box helicase 24 [Source:HGNC Symbol;Acc:HGNC:13266]	0.8673383	
PARK7	Parkinsonism associated deglycase [Source:HGNC Symbol;Acc:HGNC:16369]	0.8662457	
HSPA1A	heat shock protein family A (Hsp70) member 1A [Source:HGNC Symbol;Acc:HGNC:5232]	0.8653374	
PDGFB	platelet derived growth factor subunit B [Source:HGNC Symbol;Acc:HGNC:8800]	0.8652539	
LDLRAP1	low density lipoprotein receptor adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:18640]	0.8636471	
LAMTOR5	late endosomal/lysosomal adaptor, MAPK and MTOR activator 5 [Source:HGNC Symbol;Acc:HGNC:17955]	0.8635876	
ANKRD31	ankyrin repeat domain 31 [Source:HGNC Symbol;Acc:HGNC:26853]	0.8634093	
RTF2	replication termination factor 2 [Source:HGNC Symbol;Acc:HGNC:15890]	0.8632606	
SERPINE3	serpin family E member 3 [Source:HGNC Symbol;Acc:HGNC:24774]	0.86301154	
OTUB1	OTU deubiquitinase, ubiquitin aldehyde binding 1 [Source:HGNC Symbol;Acc:HGNC:23077]	0.86257654	
NDP	norrin cystine knot growth factor NDP [Source:HGNC Symbol;Acc:HGNC:7678]	0.8623547	
PHLDA3	pleckstrin homology like domain family A member 3 [Source:HGNC Symbol;Acc:HGNC:8934]	0.86141026	
DRAP1	DR1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:3019]	0.8612437	
NFS1	NFS1 cysteine desulfurase [Source:HGNC Symbol;Acc:HGNC:15910]	0.86120254	
ZBTB3	zinc finger and BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:22918]	0.86060274	
HIGD2A	HIG1 hypoxia inducible domain family member 2A [Source:HGNC Symbol;Acc:HGNC:28311]	0.8597306	
NDUFA2	NADH:ubiquinone oxidoreductase subunit A2 [Source:HGNC Symbol;Acc:HGNC:7685]	0.85894966	
TSR2	TSR2 ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:25455]	0.8574205	
ENO1	enolase 1 [Source:HGNC Symbol;Acc:HGNC:3350]	0.85722077	
CLPP	caseinolytic mitochondrial matrix peptidase proteolytic subunit [Source:HGNC Symbol;Acc:HGNC:2084]	0.85569394	
HAX1	HCLS1 associated protein X-1 [Source:HGNC Symbol;Acc:HGNC:16915]	0.85552573	
CERS2	ceramide synthase 2 [Source:HGNC Symbol;Acc:HGNC:14076]	0.8529826	
BEX1	brain expressed X-linked 1 [Source:HGNC Symbol;Acc:HGNC:1036]	0.85270154	
LAGE3	L antigen family member 3 [Source:HGNC Symbol;Acc:HGNC:26058]	0.85254663	
PSMA7	proteasome 20S subunit alpha 7 [Source:HGNC Symbol;Acc:HGNC:9536]	0.8518903	
SNRPD2	small nuclear ribonucleoprotein D2 polypeptide [Source:HGNC Symbol;Acc:HGNC:11159]	0.8512332	
KCNF1	potassium voltage-gated channel modifier subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:6246]	0.85103685	
KBTBD4	kelch repeat and BTB domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23761]	0.8507892	
RAD23B	RAD23 homolog B, nucleotide excision repair protein [Source:HGNC Symbol;Acc:HGNC:9813]	0.84961075	
TCEAL6	transcription elongation factor A like 6 [Source:HGNC Symbol;Acc:HGNC:24553]	0.8493791	
SLFNL1	schlafen like 1 [Source:HGNC Symbol;Acc:HGNC:26313]	0.84911466	
ZCCHC3	zinc finger CCHC-type containing 3 [Source:HGNC Symbol;Acc:HGNC:16230]	0.84811693	
CELF3	CUGBP Elav-like family member 3 [Source:HGNC Symbol;Acc:HGNC:11967]	0.8480084	
